movieId,minute,neutral,positive,negative
118845,85,26,0,4
118845,88,51,0,15
118845,89,24,0,0
118845,90,67,3,0
118845,91,69,20,19
118845,92,39,0,0
118845,93,60,0,0
118845,94,3,0,0
1462900,1,6,13,0
1462900,2,7,5,4
1462900,5,31,0,0
1462900,6,90,28,5
1462900,7,42,13,0
1462900,8,16,0,0
1462900,10,55,16,0
1462900,11,28,7,4
1462900,12,94,0,0
1462900,13,29,20,4
1462900,14,33,12,0
1462900,15,71,4,3
1462900,16,43,7,12
1462900,17,58,0,7
1462900,18,77,6,16
1462900,19,45,6,10
1462900,20,52,3,7
1462900,21,59,11,20
1462900,22,13,21,0
1462900,23,76,3,8
1462900,24,37,30,0
1462900,25,52,4,7
1462900,26,43,13,0
1462900,27,12,3,1
1462900,28,37,8,3
1462900,29,43,0,4
1462900,30,26,11,0
1462900,31,56,7,0
1462900,32,55,13,0
1462900,33,28,12,0
1462900,34,22,0,2
1462900,35,57,23,5
1462900,36,10,6,0
1462900,37,37,23,0
1462900,38,56,9,7
1462900,40,15,8,4
1462900,44,47,7,0
1462900,45,11,0,0
1462900,46,5,0,0
1462900,47,10,6,0
1462900,48,32,0,0
1462900,49,12,3,8
1462900,50,36,26,19
1462900,51,21,0,6
1462900,52,49,14,27
1462900,53,6,0,13
1462900,54,18,0,0
1462900,55,16,0,0
1462900,56,22,0,0
1462900,57,67,11,6
1462900,58,35,0,2
1462900,59,1,0,2
1462900,60,42,0,7
1462900,61,10,12,15
1462900,62,68,3,14
1462900,63,32,31,13
1462900,64,69,16,0
1462900,65,5,5,0
1462900,66,17,7,11
1462900,67,15,5,12
1462900,68,70,15,5
1462900,69,29,12,1
1462900,70,22,5,0
1462900,71,7,6,7
1462900,72,55,5,3
1462900,73,79,2,18
1462900,74,55,9,9
1462900,75,68,0,4
1462900,76,19,3,0
1462900,77,25,6,10
1462900,78,17,3,11
1462900,80,20,0,0
1462900,81,49,2,10
1462900,82,60,19,11
1462900,83,60,11,0
1462900,84,63,6,13
1462900,85,7,8,3
1462900,86,70,0,0
1462900,87,37,5,14
1462900,91,24,0,3
1462900,92,43,8,18
1462900,93,14,4,0
1462900,97,30,4,0
1462900,98,33,3,0
1462900,99,0,0,2
1462900,100,14,1,7
1462900,101,50,19,4
1462900,102,63,3,9
1462900,103,22,8,7
1462900,104,40,0,0
1462900,105,22,14,0
1462900,106,65,17,0
1462900,107,74,17,1
1462900,108,23,9,18
1462900,109,38,10,12
1462900,110,30,2,8
1462900,111,11,5,0
1462900,112,33,4,2
1462900,113,13,0,0
1462900,115,26,12,0
1462900,116,62,10,0
1462900,117,45,4,18
1462900,118,13,0,0
1462900,119,15,9,6
1462900,120,23,0,0
1462900,121,45,0,7
1462900,122,17,2,2
1462900,123,7,5,0
1462900,124,28,4,6
1462900,125,11,11,0
